,date,economic_support_index
84195,2022-06-18,25.0
84196,2022-06-19,25.0
84197,2022-06-20,25.0
84198,2022-06-21,25.0
84199,2022-06-22,25.0
84200,2022-06-23,25.0
84201,2022-06-24,25.0
84202,2022-06-25,25.0
84203,2022-06-26,25.0
84204,2022-06-27,25.0
84205,2022-06-28,25.0
84206,2022-06-29,25.0
84207,2022-06-30,25.0
84208,2022-07-01,25.0
84209,2022-07-02,25.0
84210,2022-07-03,25.0
84211,2022-07-04,25.0
84212,2022-07-05,25.0
84213,2022-07-06,25.0
84214,2022-07-07,25.0
84215,2022-07-08,25.0
84216,2022-07-09,25.0
84217,2022-07-10,25.0
84218,2022-07-11,25.0
84219,2022-07-12,25.0
84220,2022-07-13,25.0
84221,2022-07-14,25.0
84222,2022-07-15,25.0
84223,2022-07-16,25.0
84224,2022-07-17,25.0
84225,2022-07-18,25.0
84226,2022-07-19,25.0
84227,2022-07-20,25.0
84228,2022-07-21,25.0
84229,2022-07-22,25.0
84230,2022-07-23,25.0
84231,2022-07-24,25.0
84232,2022-07-25,25.0
84233,2022-07-26,25.0
84234,2022-07-27,25.0
84235,2022-07-28,25.0
84236,2022-07-29,25.0
84237,2022-07-30,25.0
84238,2022-07-31,25.0
84239,2022-08-01,25.0
84240,2022-08-02,0.0
84241,2022-08-03,0.0
84242,2022-08-04,0.0
84243,2022-08-05,0.0
84244,2022-08-06,0.0
84245,2022-08-07,0.0
84246,2022-08-08,0.0
84247,2022-08-09,0.0
84248,2022-08-10,0.0
84249,2022-08-11,0.0
84250,2022-08-12,0.0
84251,2022-08-13,0.0
84252,2022-08-14,0.0
84253,2022-08-15,0.0
84254,2022-08-16,0.0
84255,2022-08-17,0.0
84256,2022-08-18,0.0
84257,2022-08-19,0.0
84258,2022-08-20,0.0
84259,2022-08-21,0.0
84260,2022-08-22,0.0
84261,2022-08-23,0.0
84262,2022-08-24,0.0
84263,2022-08-25,0.0
84264,2022-08-26,0.0
84265,2022-08-27,0.0
84266,2022-08-28,0.0
84267,2022-08-29,0.0
84268,2022-08-30,0.0
84269,2022-08-31,0.0
84270,2022-09-01,0.0
84271,2022-09-02,0.0
84272,2022-09-03,0.0
84273,2022-09-04,0.0
84274,2022-09-05,0.0
84275,2022-09-06,0.0
84276,2022-09-07,0.0
84277,2022-09-08,0.0
84278,2022-09-09,0.0
84279,2022-09-10,0.0
84280,2022-09-11,0.0
84281,2022-09-12,0.0
84282,2022-09-13,0.0
84283,2022-09-14,0.0
84284,2022-09-15,0.0
84285,2022-09-16,0.0
84286,2022-09-17,0.0
84287,2022-09-18,0.0
84288,2022-09-19,0.0
84289,2022-09-20,0.0
84290,2022-09-21,0.0
84291,2022-09-22,0.0
84292,2022-09-23,0.0
84293,2022-09-24,0.0
84294,2022-09-25,0.0
84295,2022-09-26,0.0
84296,2022-09-27,0.0
84297,2022-09-28,0.0
84298,2022-09-29,0.0
84299,2022-09-30,0.0
84300,2022-10-01,0.0
84301,2022-10-02,0.0
84302,2022-10-03,0.0
84303,2022-10-04,0.0
84304,2022-10-05,0.0
84305,2022-10-06,0.0
84306,2022-10-07,0.0
84307,2022-10-08,0.0
84308,2022-10-09,0.0
84309,2022-10-10,0.0
84310,2022-10-11,0.0
84311,2022-10-12,0.0
84312,2022-10-13,0.0
84313,2022-10-14,0.0
84314,2022-10-15,0.0
84315,2022-10-16,0.0
84316,2022-10-17,0.0
84317,2022-10-18,0.0
84318,2022-10-19,0.0
84319,2022-10-20,0.0
84320,2022-10-21,0.0
84321,2022-10-22,0.0
84322,2022-10-23,0.0
84323,2022-10-24,0.0
84324,2022-10-25,0.0
84325,2022-10-26,0.0
84326,2022-10-27,0.0
84327,2022-10-28,0.0
84328,2022-10-29,0.0
84329,2022-10-30,0.0
84330,2022-10-31,0.0
84331,2022-11-01,0.0
84332,2022-11-02,0.0
84333,2022-11-03,0.0
84334,2022-11-04,0.0
84335,2022-11-05,0.0
84336,2022-11-06,0.0
84337,2022-11-07,0.0
84338,2022-11-08,0.0
84339,2022-11-09,0.0
84340,2022-11-10,0.0
84341,2022-11-11,0.0
84342,2022-11-12,0.0
84343,2022-11-13,0.0
84344,2022-11-14,0.0
84345,2022-11-15,0.0
84346,2022-11-16,0.0
84347,2022-11-17,0.0
84348,2022-11-18,0.0
84349,2022-11-19,0.0
84350,2022-11-20,0.0
84351,2022-11-21,0.0
84352,2022-11-22,0.0
84353,2022-11-23,0.0
84354,2022-11-24,0.0
84355,2022-11-25,0.0
84356,2022-11-26,0.0
84357,2022-11-27,0.0
84358,2022-11-28,0.0
84359,2022-11-29,0.0
84360,2022-11-30,0.0
84361,2022-12-01,0.0
84362,2022-12-02,0.0
84363,2022-12-03,0.0
84364,2022-12-04,0.0
84365,2022-12-05,0.0
84366,2022-12-06,0.0
84367,2022-12-07,0.0
84368,2022-12-08,0.0
84369,2022-12-09,0.0
84370,2022-12-10,0.0
84371,2022-12-11,0.0
84372,2022-12-12,0.0
84373,2022-12-13,0.0
84374,2022-12-14,0.0
84375,2022-12-15,0.0
84376,2022-12-16,0.0
84377,2022-12-17,0.0
84378,2022-12-18,0.0
84379,2022-12-19,0.0
84380,2022-12-20,0.0
84381,2022-12-21,0.0
84382,2022-12-22,0.0
84383,2022-12-23,0.0
84384,2022-12-24,0.0
84385,2022-12-25,0.0
84386,2022-12-26,0.0
84387,2022-12-27,0.0
84388,2022-12-28,0.0
84389,2022-12-29,0.0
84390,2022-12-30,0.0
84391,2022-12-31,0.0
191800,2020-01-01,0.0
191801,2020-01-02,0.0
191802,2020-01-03,0.0
191803,2020-01-04,0.0
191804,2020-01-05,0.0
191805,2020-01-06,0.0
191806,2020-01-07,0.0
191807,2020-01-08,0.0
191808,2020-01-09,0.0
191809,2020-01-10,0.0
191810,2020-01-11,0.0
191811,2020-01-12,0.0
191812,2020-01-13,0.0
191813,2020-01-14,0.0
191814,2020-01-15,0.0
191815,2020-01-16,0.0
191816,2020-01-17,0.0
191817,2020-01-18,0.0
191818,2020-01-19,0.0
191819,2020-01-20,0.0
191820,2020-01-21,0.0
191821,2020-01-22,0.0
191822,2020-01-23,0.0
191823,2020-01-24,0.0
191824,2020-01-25,0.0
191825,2020-01-26,0.0
191826,2020-01-27,0.0
191827,2020-01-28,0.0
191828,2020-01-29,0.0
191829,2020-01-30,0.0
191830,2020-01-31,0.0
191831,2020-02-01,0.0
191832,2020-02-02,0.0
191833,2020-02-03,0.0
191834,2020-02-04,0.0
191835,2020-02-05,0.0
191836,2020-02-06,0.0
191837,2020-02-07,0.0
191838,2020-02-08,0.0
191839,2020-02-09,0.0
191840,2020-02-10,0.0
191841,2020-02-11,0.0
191842,2020-02-12,0.0
191843,2020-02-13,0.0
191844,2020-02-14,0.0
191845,2020-02-15,0.0
191846,2020-02-16,0.0
191847,2020-02-17,0.0
191848,2020-02-18,0.0
191849,2020-02-19,0.0
191850,2020-02-20,0.0
191851,2020-02-21,0.0
191852,2020-02-22,0.0
191853,2020-02-23,0.0
191854,2020-02-24,0.0
191855,2020-02-25,0.0
191856,2020-02-26,0.0
191857,2020-02-27,0.0
191858,2020-02-28,0.0
191859,2020-02-29,0.0
191860,2020-03-01,0.0
191861,2020-03-02,0.0
191862,2020-03-03,0.0
191863,2020-03-04,0.0
191864,2020-03-05,0.0
191865,2020-03-06,0.0
191866,2020-03-07,0.0
191867,2020-03-08,0.0
191868,2020-03-09,0.0
191869,2020-03-10,0.0
191870,2020-03-11,0.0
191871,2020-03-12,0.0
191872,2020-03-13,0.0
191873,2020-03-14,0.0
191874,2020-03-15,0.0
191875,2020-03-16,0.0
191876,2020-03-17,0.0
191877,2020-03-18,0.0
191878,2020-03-19,0.0
191879,2020-03-20,0.0
191880,2020-03-21,0.0
191881,2020-03-22,0.0
191882,2020-03-23,0.0
191883,2020-03-24,0.0
191884,2020-03-25,0.0
191885,2020-03-26,0.0
191886,2020-03-27,62.5
191887,2020-03-28,62.5
191888,2020-03-29,62.5
191889,2020-03-30,62.5
191890,2020-03-31,62.5
191891,2020-04-01,62.5
191892,2020-04-02,62.5
191893,2020-04-03,62.5
191894,2020-04-04,62.5
191895,2020-04-05,62.5
191896,2020-04-06,62.5
191897,2020-04-07,62.5
191898,2020-04-08,62.5
191899,2020-04-09,62.5
191900,2020-04-10,62.5
191901,2020-04-11,62.5
191902,2020-04-12,62.5
191903,2020-04-13,62.5
191904,2020-04-14,62.5
191905,2020-04-15,62.5
191906,2020-04-16,62.5
191907,2020-04-17,62.5
191908,2020-04-18,62.5
191909,2020-04-19,62.5
191910,2020-04-20,62.5
191911,2020-04-21,62.5
191912,2020-04-22,62.5
191913,2020-04-23,62.5
191914,2020-04-24,62.5
191915,2020-04-25,62.5
191916,2020-04-26,62.5
191917,2020-04-27,62.5
191918,2020-04-28,62.5
191919,2020-04-29,62.5
191920,2020-04-30,62.5
191921,2020-05-01,62.5
191922,2020-05-02,62.5
191923,2020-05-03,62.5
191924,2020-05-04,62.5
191925,2020-05-05,62.5
191926,2020-05-06,62.5
191927,2020-05-07,62.5
191928,2020-05-08,62.5
191929,2020-05-09,62.5
191930,2020-05-10,62.5
191931,2020-05-11,62.5
191932,2020-05-12,62.5
191933,2020-05-13,62.5
191934,2020-05-14,62.5
191935,2020-05-15,62.5
191936,2020-05-16,62.5
191937,2020-05-17,62.5
191938,2020-05-18,62.5
191939,2020-05-19,62.5
191940,2020-05-20,62.5
191941,2020-05-21,62.5
191942,2020-05-22,62.5
191943,2020-05-23,62.5
191944,2020-05-24,62.5
191945,2020-05-25,62.5
191946,2020-05-26,62.5
191947,2020-05-27,62.5
191948,2020-05-28,62.5
191949,2020-05-29,62.5
191950,2020-05-30,62.5
191951,2020-05-31,62.5
191952,2020-06-01,62.5
191953,2020-06-02,62.5
191954,2020-06-03,62.5
191955,2020-06-04,62.5
191956,2020-06-05,62.5
191957,2020-06-06,62.5
191958,2020-06-07,62.5
191959,2020-06-08,62.5
191960,2020-06-09,62.5
191961,2020-06-10,62.5
191962,2020-06-11,62.5
191963,2020-06-12,62.5
191964,2020-06-13,62.5
191965,2020-06-14,62.5
191966,2020-06-15,62.5
191967,2020-06-16,62.5
191968,2020-06-17,62.5
191969,2020-06-18,62.5
191970,2020-06-19,62.5
191971,2020-06-20,62.5
191972,2020-06-21,62.5
191973,2020-06-22,62.5
191974,2020-06-23,62.5
191975,2020-06-24,62.5
191976,2020-06-25,62.5
191977,2020-06-26,62.5
191978,2020-06-27,62.5
191979,2020-06-28,62.5
191980,2020-06-29,62.5
191981,2020-06-30,62.5
191982,2020-07-01,62.5
191983,2020-07-02,62.5
191984,2020-07-03,62.5
191985,2020-07-04,62.5
191986,2020-07-05,62.5
191987,2020-07-06,62.5
191988,2020-07-07,62.5
191989,2020-07-08,62.5
191990,2020-07-09,62.5
191991,2020-07-10,62.5
191992,2020-07-11,62.5
191993,2020-07-12,62.5
191994,2020-07-13,62.5
191995,2020-07-14,62.5
191996,2020-07-15,62.5
191997,2020-07-16,62.5
191998,2020-07-17,62.5
191999,2020-07-18,62.5
192000,2020-07-19,62.5
192001,2020-07-20,62.5
192002,2020-07-21,62.5
192003,2020-07-22,62.5
192004,2020-07-23,62.5
192005,2020-07-24,62.5
192006,2020-07-25,62.5
192007,2020-07-26,62.5
192008,2020-07-27,62.5
192009,2020-07-28,62.5
192010,2020-07-29,62.5
192011,2020-07-30,62.5
192012,2020-07-31,62.5
192013,2020-08-01,62.5
192014,2020-08-02,62.5
192015,2020-08-03,62.5
192016,2020-08-04,62.5
192017,2020-08-05,62.5
192018,2020-08-06,62.5
192019,2020-08-07,62.5
192020,2020-08-08,62.5
192021,2020-08-09,62.5
192022,2020-08-10,62.5
192023,2020-08-11,62.5
192024,2020-08-12,62.5
192025,2020-08-13,62.5
192026,2020-08-14,62.5
192027,2020-08-15,62.5
192028,2020-08-16,62.5
192029,2020-08-17,62.5
192030,2020-08-18,62.5
192031,2020-08-19,62.5
192032,2020-08-20,62.5
192033,2020-08-21,62.5
192034,2020-08-22,62.5
192035,2020-08-23,62.5
192036,2020-08-24,62.5
192037,2020-08-25,62.5
192038,2020-08-26,62.5
192039,2020-08-27,62.5
192040,2020-08-28,62.5
192041,2020-08-29,62.5
192042,2020-08-30,62.5
192043,2020-08-31,62.5
192044,2020-09-01,62.5
192045,2020-09-02,62.5
192046,2020-09-03,62.5
192047,2020-09-04,62.5
192048,2020-09-05,62.5
192049,2020-09-06,62.5
192050,2020-09-07,62.5
192051,2020-09-08,62.5
192052,2020-09-09,62.5
192053,2020-09-10,62.5
192054,2020-09-11,62.5
192055,2020-09-12,62.5
192056,2020-09-13,62.5
192057,2020-09-14,62.5
192058,2020-09-15,62.5
192059,2020-09-16,62.5
192060,2020-09-17,62.5
192061,2020-09-18,62.5
192062,2020-09-19,62.5
192063,2020-09-20,62.5
192064,2020-09-21,62.5
192065,2020-09-22,62.5
192066,2020-09-23,62.5
192067,2020-09-24,62.5
192068,2020-09-25,62.5
192069,2020-09-26,62.5
192070,2020-09-27,62.5
192071,2020-09-28,62.5
192072,2020-09-29,62.5
192073,2020-09-30,62.5
192074,2020-10-01,62.5
192075,2020-10-02,62.5
192076,2020-10-03,62.5
192077,2020-10-04,62.5
192078,2020-10-05,62.5
192079,2020-10-06,62.5
192080,2020-10-07,62.5
192081,2020-10-08,62.5
192082,2020-10-09,62.5
192083,2020-10-10,62.5
192084,2020-10-11,62.5
192085,2020-10-12,62.5
192086,2020-10-13,62.5
192087,2020-10-14,62.5
192088,2020-10-15,62.5
192089,2020-10-16,62.5
192090,2020-10-17,62.5
192091,2020-10-18,62.5
192092,2020-10-19,62.5
192093,2020-10-20,62.5
192094,2020-10-21,62.5
192095,2020-10-22,62.5
192096,2020-10-23,62.5
192097,2020-10-24,62.5
192098,2020-10-25,62.5
192099,2020-10-26,62.5
192100,2020-10-27,62.5
192101,2020-10-28,62.5
192102,2020-10-29,62.5
192103,2020-10-30,62.5
192104,2020-10-31,62.5
192105,2020-11-01,62.5
192106,2020-11-02,62.5
192107,2020-11-03,62.5
192108,2020-11-04,62.5
192109,2020-11-05,62.5
192110,2020-11-06,62.5
192111,2020-11-07,62.5
192112,2020-11-08,62.5
192113,2020-11-09,62.5
192114,2020-11-10,62.5
192115,2020-11-11,62.5
192116,2020-11-12,62.5
192117,2020-11-13,62.5
192118,2020-11-14,62.5
192119,2020-11-15,62.5
192120,2020-11-16,62.5
192121,2020-11-17,62.5
192122,2020-11-18,62.5
192123,2020-11-19,62.5
192124,2020-11-20,62.5
192125,2020-11-21,62.5
192126,2020-11-22,62.5
192127,2020-11-23,62.5
192128,2020-11-24,62.5
192129,2020-11-25,62.5
192130,2020-11-26,62.5
192131,2020-11-27,62.5
192132,2020-11-28,62.5
192133,2020-11-29,62.5
192134,2020-11-30,62.5
192135,2020-12-01,62.5
192136,2020-12-02,62.5
192137,2020-12-03,62.5
192138,2020-12-04,62.5
192139,2020-12-05,62.5
192140,2020-12-06,62.5
192141,2020-12-07,62.5
192142,2020-12-08,62.5
192143,2020-12-09,62.5
192144,2020-12-10,62.5
192145,2020-12-11,62.5
192146,2020-12-12,62.5
192147,2020-12-13,62.5
192148,2020-12-14,62.5
192149,2020-12-15,62.5
192150,2020-12-16,62.5
192151,2020-12-17,62.5
192152,2020-12-18,62.5
192153,2020-12-19,62.5
192154,2020-12-20,62.5
192155,2020-12-21,62.5
192156,2020-12-22,62.5
192157,2020-12-23,62.5
192158,2020-12-24,62.5
192159,2020-12-25,62.5
192160,2020-12-26,62.5
192161,2020-12-27,62.5
192162,2020-12-28,62.5
192163,2020-12-29,62.5
192164,2020-12-30,62.5
192165,2020-12-31,62.5
192166,2021-01-01,62.5
192167,2021-01-02,62.5
192168,2021-01-03,62.5
192169,2021-01-04,62.5
192170,2021-01-05,62.5
192171,2021-01-06,62.5
192172,2021-01-07,62.5
192173,2021-01-08,62.5
192174,2021-01-09,62.5
192175,2021-01-10,62.5
192176,2021-01-11,62.5
192177,2021-01-12,62.5
192178,2021-01-13,62.5
192179,2021-01-14,62.5
192180,2021-01-15,62.5
192181,2021-01-16,62.5
192182,2021-01-17,62.5
192183,2021-01-18,62.5
192184,2021-01-19,62.5
192185,2021-01-20,62.5
192186,2021-01-21,62.5
192187,2021-01-22,62.5
192188,2021-01-23,62.5
192189,2021-01-24,62.5
192190,2021-01-25,62.5
192191,2021-01-26,62.5
192192,2021-01-27,62.5
192193,2021-01-28,62.5
192194,2021-01-29,62.5
192195,2021-01-30,62.5
192196,2021-01-31,62.5
192197,2021-02-01,62.5
192198,2021-02-02,62.5
192199,2021-02-03,62.5
192200,2021-02-04,62.5
192201,2021-02-05,62.5
192202,2021-02-06,62.5
192203,2021-02-07,62.5
192204,2021-02-08,62.5
192205,2021-02-09,62.5
192206,2021-02-10,62.5
192207,2021-02-11,62.5
192208,2021-02-12,62.5
192209,2021-02-13,62.5
192210,2021-02-14,62.5
192211,2021-02-15,62.5
192212,2021-02-16,62.5
192213,2021-02-17,62.5
192214,2021-02-18,62.5
192215,2021-02-19,62.5
192216,2021-02-20,62.5
192217,2021-02-21,62.5
192218,2021-02-22,62.5
192219,2021-02-23,62.5
192220,2021-02-24,62.5
192221,2021-02-25,62.5
192222,2021-02-26,62.5
192223,2021-02-27,62.5
192224,2021-02-28,62.5
192225,2021-03-01,62.5
192226,2021-03-02,62.5
192227,2021-03-03,62.5
192228,2021-03-04,62.5
192229,2021-03-05,62.5
192230,2021-03-06,62.5
192231,2021-03-07,62.5
192232,2021-03-08,62.5
192233,2021-03-09,62.5
192234,2021-03-10,62.5
192235,2021-03-11,62.5
192236,2021-03-12,62.5
192237,2021-03-13,62.5
192238,2021-03-14,62.5
192239,2021-03-15,62.5
192240,2021-03-16,62.5
192241,2021-03-17,62.5
192242,2021-03-18,62.5
192243,2021-03-19,62.5
192244,2021-03-20,62.5
192245,2021-03-21,62.5
192246,2021-03-22,62.5
192247,2021-03-23,62.5
192248,2021-03-24,62.5
192249,2021-03-25,62.5
192250,2021-03-26,62.5
192251,2021-03-27,62.5
192252,2021-03-28,62.5
192253,2021-03-29,62.5
192254,2021-03-30,62.5
192255,2021-03-31,62.5
192256,2021-04-01,62.5
192257,2021-04-02,62.5
192258,2021-04-03,62.5
192259,2021-04-04,62.5
192260,2021-04-05,62.5
192261,2021-04-06,62.5
192262,2021-04-07,62.5
192263,2021-04-08,62.5
192264,2021-04-09,62.5
192265,2021-04-10,62.5
192266,2021-04-11,62.5
192267,2021-04-12,62.5
192268,2021-04-13,62.5
192269,2021-04-14,62.5
192270,2021-04-15,62.5
192271,2021-04-16,62.5
192272,2021-04-17,62.5
192273,2021-04-18,62.5
192274,2021-04-19,62.5
192275,2021-04-20,62.5
192276,2021-04-21,62.5
192277,2021-04-22,62.5
192278,2021-04-23,62.5
192279,2021-04-24,62.5
192280,2021-04-25,62.5
192281,2021-04-26,62.5
192282,2021-04-27,62.5
192283,2021-04-28,62.5
192284,2021-04-29,62.5
192285,2021-04-30,62.5
192286,2021-05-01,62.5
192287,2021-05-02,62.5
192288,2021-05-03,62.5
192289,2021-05-04,62.5
192290,2021-05-05,62.5
192291,2021-05-06,62.5
192292,2021-05-07,62.5
192293,2021-05-08,62.5
192294,2021-05-09,50.0
192295,2021-05-10,50.0
192296,2021-05-11,50.0
192297,2021-05-12,50.0
192298,2021-05-13,50.0
192299,2021-05-14,50.0
192300,2021-05-15,50.0
192301,2021-05-16,50.0
192302,2021-05-17,50.0
192303,2021-05-18,50.0
192304,2021-05-19,50.0
192305,2021-05-20,50.0
192306,2021-05-21,50.0
192307,2021-05-22,50.0
192308,2021-05-23,50.0
192309,2021-05-24,50.0
192310,2021-05-25,50.0
192311,2021-05-26,50.0
192312,2021-05-27,50.0
192313,2021-05-28,50.0
192314,2021-05-29,50.0
192315,2021-05-30,50.0
192316,2021-05-31,50.0
192317,2021-06-01,50.0
192318,2021-06-02,50.0
192319,2021-06-03,50.0
192320,2021-06-04,50.0
192321,2021-06-05,50.0
192322,2021-06-06,50.0
192323,2021-06-07,50.0
192324,2021-06-08,50.0
192325,2021-06-09,50.0
192326,2021-06-10,50.0
192327,2021-06-11,50.0
192328,2021-06-12,50.0
192329,2021-06-13,50.0
192330,2021-06-14,50.0
192331,2021-06-15,50.0
192332,2021-06-16,50.0
192333,2021-06-17,50.0
192334,2021-06-18,50.0
192335,2021-06-19,50.0
192336,2021-06-20,50.0
192337,2021-06-21,50.0
192338,2021-06-22,50.0
192339,2021-06-23,50.0
192340,2021-06-24,50.0
192341,2021-06-25,50.0
192342,2021-06-26,50.0
192343,2021-06-27,50.0
192344,2021-06-28,50.0
192345,2021-06-29,50.0
192346,2021-06-30,50.0
192347,2021-07-01,50.0
192348,2021-07-02,50.0
192349,2021-07-03,50.0
192350,2021-07-04,50.0
192351,2021-07-05,50.0
192352,2021-07-06,50.0
192353,2021-07-07,50.0
192354,2021-07-08,50.0
192355,2021-07-09,50.0
192356,2021-07-10,50.0
192357,2021-07-11,50.0
192358,2021-07-12,50.0
192359,2021-07-13,50.0
192360,2021-07-14,50.0
192361,2021-07-15,37.5
192362,2021-07-16,37.5
192363,2021-07-17,37.5
192364,2021-07-18,37.5
192365,2021-07-19,37.5
192366,2021-07-20,37.5
192367,2021-07-21,37.5
192368,2021-07-22,37.5
192369,2021-07-23,37.5
192370,2021-07-24,37.5
192371,2021-07-25,37.5
192372,2021-07-26,37.5
192373,2021-07-27,37.5
192374,2021-07-28,37.5
192375,2021-07-29,37.5
192376,2021-07-30,37.5
192377,2021-07-31,37.5
192378,2021-08-01,12.5
192379,2021-08-02,12.5
192380,2021-08-03,37.5
192381,2021-08-04,37.5
192382,2021-08-05,37.5
192383,2021-08-06,37.5
192384,2021-08-07,37.5
192385,2021-08-08,37.5
192386,2021-08-09,37.5
192387,2021-08-10,37.5
192388,2021-08-11,37.5
192389,2021-08-12,37.5
192390,2021-08-13,37.5
192391,2021-08-14,37.5
192392,2021-08-15,37.5
192393,2021-08-16,37.5
192394,2021-08-17,37.5
192395,2021-08-18,37.5
192396,2021-08-19,37.5
192397,2021-08-20,37.5
192398,2021-08-21,37.5
192399,2021-08-22,37.5
192400,2021-08-23,37.5
192401,2021-08-24,37.5
192402,2021-08-25,37.5
192403,2021-08-26,37.5
192404,2021-08-27,37.5
192405,2021-08-28,37.5
192406,2021-08-29,37.5
192407,2021-08-30,37.5
192408,2021-08-31,37.5
192409,2021-09-01,37.5
192410,2021-09-02,37.5
192411,2021-09-03,37.5
192412,2021-09-04,37.5
192413,2021-09-05,25.0
192414,2021-09-06,25.0
192415,2021-09-07,25.0
192416,2021-09-08,25.0
192417,2021-09-09,25.0
192418,2021-09-10,25.0
192419,2021-09-11,25.0
192420,2021-09-12,25.0
192421,2021-09-13,25.0
192422,2021-09-14,25.0
192423,2021-09-15,25.0
192424,2021-09-16,25.0
192425,2021-09-17,25.0
192426,2021-09-18,25.0
192427,2021-09-19,25.0
192428,2021-09-20,25.0
192429,2021-09-21,25.0
192430,2021-09-22,25.0
192431,2021-09-23,25.0
192432,2021-09-24,25.0
192433,2021-09-25,25.0
192434,2021-09-26,25.0
192435,2021-09-27,25.0
192436,2021-09-28,25.0
192437,2021-09-29,25.0
192438,2021-09-30,25.0
192439,2021-10-01,25.0
192440,2021-10-02,25.0
192441,2021-10-03,25.0
192442,2021-10-04,0.0
192443,2021-10-05,0.0
192444,2021-10-06,0.0
192445,2021-10-07,0.0
192446,2021-10-08,0.0
192447,2021-10-09,0.0
192448,2021-10-10,0.0
192449,2021-10-11,0.0
192450,2021-10-12,0.0
192451,2021-10-13,0.0
192452,2021-10-14,0.0
192453,2021-10-15,0.0
192454,2021-10-16,0.0
192455,2021-10-17,0.0
192456,2021-10-18,0.0
192457,2021-10-19,0.0
192458,2021-10-20,0.0
192459,2021-10-21,0.0
192460,2021-10-22,0.0
192461,2021-10-23,0.0
192462,2021-10-24,0.0
192463,2021-10-25,0.0
192464,2021-10-26,0.0
192465,2021-10-27,0.0
192466,2021-10-28,0.0
192467,2021-10-29,0.0
192468,2021-10-30,0.0
192469,2021-10-31,0.0
192470,2021-11-01,0.0
192471,2021-11-02,0.0
192472,2021-11-03,0.0
192473,2021-11-04,0.0
192474,2021-11-05,0.0
192475,2021-11-06,0.0
192476,2021-11-07,0.0
192477,2021-11-08,0.0
192478,2021-11-09,0.0
192479,2021-11-10,0.0
192480,2021-11-11,0.0
192481,2021-11-12,0.0
192482,2021-11-13,0.0
192483,2021-11-14,0.0
192484,2021-11-15,0.0
192485,2021-11-16,0.0
192486,2021-11-17,0.0
192487,2021-11-18,0.0
192488,2021-11-19,0.0
192489,2021-11-20,0.0
192490,2021-11-21,0.0
192491,2021-11-22,0.0
192492,2021-11-23,0.0
192493,2021-11-24,0.0
192494,2021-11-25,0.0
192495,2021-11-26,0.0
192496,2021-11-27,0.0
192497,2021-11-28,0.0
192498,2021-11-29,0.0
192499,2021-11-30,0.0
192500,2021-12-01,0.0
192501,2021-12-02,0.0
192502,2021-12-03,0.0
192503,2021-12-04,0.0
192504,2021-12-05,0.0
192505,2021-12-06,0.0
192506,2021-12-07,0.0
192507,2021-12-08,0.0
192508,2021-12-09,0.0
192509,2021-12-10,0.0
192510,2021-12-11,0.0
192511,2021-12-12,0.0
192512,2021-12-13,0.0
192513,2021-12-14,0.0
192514,2021-12-15,0.0
192515,2021-12-16,0.0
192516,2021-12-17,0.0
192517,2021-12-18,0.0
192518,2021-12-19,0.0
192519,2021-12-20,0.0
192520,2021-12-21,0.0
192521,2021-12-22,0.0
192522,2021-12-23,0.0
192523,2021-12-24,0.0
192524,2021-12-25,0.0
192525,2021-12-26,0.0
192526,2021-12-27,0.0
192527,2021-12-28,0.0
192528,2021-12-29,0.0
192529,2021-12-30,0.0
192530,2021-12-31,0.0
192531,2022-01-01,0.0
192532,2022-01-02,0.0
192533,2022-01-03,0.0
192534,2022-01-04,0.0
192535,2022-01-05,0.0
192536,2022-01-06,0.0
192537,2022-01-07,0.0
192538,2022-01-08,0.0
192539,2022-01-09,0.0
192540,2022-01-10,0.0
192541,2022-01-11,0.0
192542,2022-01-12,0.0
192543,2022-01-13,0.0
192544,2022-01-14,0.0
192545,2022-01-15,0.0
192546,2022-01-16,0.0
192547,2022-01-17,0.0
192548,2022-01-18,0.0
192549,2022-01-19,0.0
192550,2022-01-20,0.0
192551,2022-01-21,0.0
192552,2022-01-22,0.0
192553,2022-01-23,0.0
192554,2022-01-24,0.0
192555,2022-01-25,0.0
192556,2022-01-26,0.0
192557,2022-01-27,0.0
192558,2022-01-28,0.0
192559,2022-01-29,0.0
192560,2022-01-30,0.0
192561,2022-01-31,0.0
192562,2022-02-01,0.0
192563,2022-02-02,0.0
192564,2022-02-03,0.0
192565,2022-02-04,0.0
192566,2022-02-05,0.0
192567,2022-02-06,0.0
192568,2022-02-07,0.0
192569,2022-02-08,0.0
192570,2022-02-09,0.0
192571,2022-02-10,0.0
192572,2022-02-11,0.0
192573,2022-02-12,0.0
192574,2022-02-13,0.0
192575,2022-02-14,0.0
192576,2022-02-15,0.0
192577,2022-02-16,0.0
192578,2022-02-17,0.0
192579,2022-02-18,0.0
192580,2022-02-19,0.0
192581,2022-02-20,0.0
192582,2022-02-21,0.0
192583,2022-02-22,0.0
192584,2022-02-23,0.0
192585,2022-02-24,0.0
192586,2022-02-25,0.0
192587,2022-02-26,0.0
192588,2022-02-27,0.0
192589,2022-02-28,0.0
192590,2022-03-01,0.0
192591,2022-03-02,0.0
192592,2022-03-03,0.0
192593,2022-03-04,0.0
192594,2022-03-05,0.0
192595,2022-03-06,0.0
192596,2022-03-07,0.0
192597,2022-03-08,0.0
192598,2022-03-09,0.0
192599,2022-03-10,0.0
192600,2022-03-11,0.0
192601,2022-03-12,0.0
