,country_name,date,school_closing_c1m,workplace_closing_c2m,public_events_cancel_c3m,restrictions_on_gatherings_c4m,public_transpor_closing_c5m,stay_home_requirement_c6m,restrictions_internal_movement_c7m,international_travel_controls_c8ev,income_support_e1,debt_contract_relief_e2,public_information_campaigns_h1,testing_policy_h2,contact_tracing_h3,vaccines_investment_h5,facial_coverings_h6m,vaccination_policy_h7,protection_elderly_people_h8m,vaccine_prioritisation_s_v1,vaccine_availabitlity_s_v2a,vaccine_financial_support_s_v3,confirmed_cases,confirmed_deaths,majority_vaccinated,population_vaccinated,stringency_index_average,goverment_response_index_average,containment_health_index_average,economic_support_index
83693,India,2021-02-01,3.0,2.0,2.0,4.0,0.0,3.0,0.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,4.0,2.0,3.0,1,1,5,10766245.0,154486.0,NV,0.0,61.57,67.34,69.82,50.0
83694,India,2021-02-02,3.0,2.0,2.0,4.0,0.0,3.0,0.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,4.0,2.0,3.0,1,1,5,10777284.0,154596.0,NV,0.0,61.57,67.34,69.82,50.0
83695,India,2021-02-03,3.0,2.0,2.0,4.0,0.0,3.0,0.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,4.0,2.0,3.0,1,1,5,10790183.0,154703.0,NV,0.0,61.57,67.34,69.82,50.0
83696,India,2021-02-04,3.0,2.0,2.0,4.0,0.0,3.0,0.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,4.0,2.0,3.0,1,1,5,10802591.0,154823.0,NV,0.0,61.57,67.34,69.82,50.0
83697,India,2021-02-05,3.0,2.0,2.0,4.0,0.0,3.0,0.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,4.0,2.0,3.0,1,1,5,10814304.0,154918.0,NV,0.0,61.57,67.34,69.82,50.0
83698,India,2021-02-06,3.0,2.0,2.0,4.0,0.0,3.0,0.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,4.0,2.0,3.0,1,1,5,10826363.0,154996.0,NV,0.0,61.57,67.34,69.82,50.0
83699,India,2021-02-07,3.0,2.0,2.0,4.0,0.0,3.0,0.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,4.0,2.0,3.0,1,1,5,10838194.0,155080.0,NV,0.0,61.57,67.34,69.82,50.0
83700,India,2021-02-08,3.0,2.0,2.0,4.0,0.0,3.0,0.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,4.0,2.0,3.0,1,1,5,10847304.0,155158.0,NV,0.0,61.57,67.34,69.82,50.0
83701,India,2021-02-09,3.0,2.0,2.0,4.0,0.0,3.0,0.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,4.0,2.0,3.0,1,1,5,10858371.0,155252.0,NV,0.0,61.57,67.34,69.82,50.0
83702,India,2021-02-10,3.0,2.0,2.0,4.0,0.0,3.0,0.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,4.0,2.0,3.0,1,1,5,10871294.0,155360.0,NV,0.0,61.57,67.34,69.82,50.0
83703,India,2021-02-11,3.0,2.0,2.0,4.0,0.0,3.0,0.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,4.0,2.0,3.0,1,1,5,10880603.0,155447.0,NV,0.0,61.57,67.34,69.82,50.0
83704,India,2021-02-12,3.0,2.0,2.0,4.0,0.0,3.0,0.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,4.0,2.0,3.0,1,1,5,10892746.0,155550.0,NV,0.0,61.57,67.34,69.82,50.0
83705,India,2021-02-13,3.0,2.0,2.0,4.0,0.0,3.0,0.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,4.0,2.0,3.0,1,1,5,10904940.0,155642.0,NV,0.0,61.57,67.34,69.82,50.0
83706,India,2021-02-14,3.0,2.0,2.0,4.0,0.0,3.0,0.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,4.0,2.0,3.0,1,1,5,10916589.0,155732.0,NV,0.0,61.57,67.34,69.82,50.0
83707,India,2021-02-15,3.0,2.0,2.0,4.0,0.0,3.0,0.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,4.0,2.0,3.0,1,1,5,10925710.0,155813.0,NV,0.01,61.57,67.34,69.82,50.0
83708,India,2021-02-16,3.0,2.0,2.0,4.0,0.0,3.0,0.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,4.0,2.0,3.0,1,1,5,10937320.0,155913.0,NV,0.02,61.57,67.34,69.82,50.0
83709,India,2021-02-17,3.0,2.0,2.0,4.0,0.0,3.0,0.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,4.0,2.0,3.0,1,1,5,10950201.0,156014.0,NV,0.02,61.57,67.34,69.82,50.0
83710,India,2021-02-18,3.0,2.0,2.0,4.0,0.0,3.0,0.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,4.0,2.0,3.0,1,1,5,10963394.0,156111.0,NV,0.03,61.57,67.34,69.82,50.0
83711,India,2021-02-19,3.0,2.0,2.0,4.0,0.0,3.0,0.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,4.0,2.0,3.0,1,1,5,10977387.0,156212.0,NV,0.05,61.57,67.34,69.82,50.0
83712,India,2021-02-20,3.0,2.0,2.0,4.0,0.0,3.0,0.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,4.0,2.0,3.0,1,1,5,10991651.0,156302.0,NV,0.06,61.57,67.34,69.82,50.0
83713,India,2021-02-21,3.0,2.0,2.0,4.0,0.0,3.0,0.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,4.0,2.0,3.0,1,1,5,11005850.0,156385.0,NV,0.07,61.57,67.34,69.82,50.0
83714,India,2021-02-22,3.0,2.0,2.0,4.0,0.0,3.0,0.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,4.0,2.0,3.0,1,1,5,11016434.0,156463.0,NV,0.08,61.57,67.34,69.82,50.0
83715,India,2021-02-23,3.0,2.0,2.0,4.0,0.0,3.0,0.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,4.0,2.0,3.0,1,1,5,11030176.0,156567.0,NV,0.09,61.57,67.34,69.82,50.0
83716,India,2021-02-24,2.0,2.0,2.0,4.0,0.0,3.0,1.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,4.0,2.0,3.0,1,1,5,11046914.0,156705.0,NV,0.1,63.43,68.39,71.01,50.0
83717,India,2021-02-25,2.0,2.0,2.0,4.0,0.0,3.0,1.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,4.0,2.0,3.0,1,1,5,11063491.0,156825.0,NV,0.13,63.43,68.39,71.01,50.0
83718,India,2021-02-26,2.0,2.0,2.0,4.0,0.0,3.0,1.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,4.0,2.0,3.0,1,1,5,11079979.0,156938.0,NV,0.16,63.43,68.39,71.01,50.0
83719,India,2021-02-27,2.0,2.0,2.0,4.0,0.0,3.0,1.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,4.0,2.0,3.0,1,1,5,11096731.0,157051.0,NV,0.17,63.43,68.39,71.01,50.0
83720,India,2021-02-28,2.0,2.0,2.0,4.0,0.0,3.0,1.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,4.0,2.0,3.0,1,1,5,11112241.0,157157.0,NV,0.17,63.43,68.39,71.01,50.0
83721,India,2021-03-01,2.0,2.0,2.0,4.0,0.0,3.0,1.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,4.0,3.0,3.0,1,1,4,11124527.0,157248.0,NV,0.18,63.43,69.64,72.44,50.0
83722,India,2021-03-02,2.0,2.0,2.0,4.0,0.0,3.0,1.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,4.0,3.0,3.0,1,1,4,11139516.0,157346.0,NV,0.19,63.43,69.64,72.44,50.0
83723,India,2021-03-03,2.0,2.0,2.0,4.0,0.0,3.0,1.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,4.0,3.0,3.0,1,1,4,11156923.0,157435.0,NV,0.2,63.43,69.64,72.44,50.0
83724,India,2021-03-04,2.0,2.0,2.0,4.0,0.0,3.0,1.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,4.0,3.0,3.0,1,1,4,11173761.0,157548.0,NV,0.23,63.43,69.64,72.44,50.0
83725,India,2021-03-05,2.0,2.0,2.0,4.0,0.0,3.0,1.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,4.0,3.0,3.0,1,1,4,11192045.0,157656.0,NV,0.25,63.43,69.64,72.44,50.0
83726,India,2021-03-06,2.0,2.0,2.0,4.0,0.0,3.0,1.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,4.0,3.0,3.0,1,1,4,11210799.0,157756.0,NV,0.26,63.43,69.64,72.44,50.0
83727,India,2021-03-07,2.0,2.0,2.0,4.0,0.0,3.0,1.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,4.0,3.0,3.0,1,1,4,11229398.0,157853.0,NV,0.27,63.43,69.64,72.44,50.0
83728,India,2021-03-08,2.0,2.0,2.0,4.0,0.0,3.0,1.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,4.0,3.0,3.0,1,1,4,11244786.0,157930.0,NV,0.29,63.43,69.64,72.44,50.0
83729,India,2021-03-09,2.0,2.0,2.0,4.0,0.0,3.0,0.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,4.0,3.0,3.0,1,1,4,11262707.0,158063.0,NV,0.31,57.87,66.51,68.87,50.0
83730,India,2021-03-10,2.0,2.0,2.0,4.0,0.0,3.0,0.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,4.0,3.0,3.0,1,1,4,11285561.0,158189.0,NV,0.33,57.87,66.51,68.87,50.0
83731,India,2021-03-11,2.0,2.0,2.0,4.0,0.0,3.0,0.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,4.0,3.0,3.0,1,1,4,11308846.0,158306.0,NV,0.33,57.87,66.51,68.87,50.0
83732,India,2021-03-12,2.0,2.0,2.0,4.0,0.0,3.0,0.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,4.0,3.0,3.0,1,1,4,11333728.0,158446.0,NV,0.36,57.87,66.51,68.87,50.0
83733,India,2021-03-13,2.0,2.0,2.0,4.0,0.0,3.0,0.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,4.0,3.0,3.0,1,1,4,11359048.0,158607.0,NV,0.38,57.87,66.51,68.87,50.0
83734,India,2021-03-14,2.0,2.0,2.0,4.0,0.0,3.0,0.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,4.0,3.0,3.0,1,1,4,11385339.0,158725.0,NV,0.38,57.87,66.51,68.87,50.0
83735,India,2021-03-15,2.0,2.0,2.0,4.0,0.0,3.0,0.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,4.0,3.0,3.0,1,1,4,11409831.0,158856.0,NV,0.41,57.87,66.51,68.87,50.0
83736,India,2021-03-16,2.0,2.0,2.0,4.0,0.0,3.0,0.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,4.0,3.0,3.0,1,1,4,11438734.0,159044.0,NV,0.44,57.87,66.51,68.87,50.0
83737,India,2021-03-17,2.0,2.0,2.0,4.0,0.0,3.0,0.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,4.0,3.0,3.0,1,1,4,11474605.0,159216.0,NV,0.46,57.87,66.51,68.87,50.0
83738,India,2021-03-18,2.0,2.0,2.0,4.0,0.0,3.0,0.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,4.0,3.0,3.0,1,1,4,11514331.0,159370.0,NV,0.49,57.87,66.51,68.87,50.0
83739,India,2021-03-19,2.0,2.0,2.0,4.0,0.0,3.0,0.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,4.0,3.0,3.0,1,1,4,11555284.0,159558.0,NV,0.51,57.87,66.51,68.87,50.0
83740,India,2021-03-20,2.0,2.0,2.0,4.0,0.0,3.0,0.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,4.0,3.0,3.0,1,1,4,11599130.0,159755.0,NV,0.53,57.87,66.51,68.87,50.0
83741,India,2021-03-21,2.0,2.0,2.0,4.0,0.0,3.0,0.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,4.0,3.0,3.0,1,1,4,11646081.0,159967.0,NV,0.53,57.87,66.51,68.87,50.0
83742,India,2021-03-22,2.0,2.0,2.0,4.0,0.0,3.0,0.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,4.0,3.0,3.0,1,1,4,11686796.0,160166.0,NV,0.55,57.87,66.51,68.87,50.0
83743,India,2021-03-23,2.0,2.0,2.0,4.0,0.0,3.0,0.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,4.0,3.0,3.0,1,1,4,11734058.0,160441.0,NV,0.57,57.87,66.51,68.87,50.0
83744,India,2021-03-24,2.0,2.0,2.0,4.0,0.0,3.0,0.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,4.0,3.0,3.0,1,1,4,11787534.0,160692.0,NV,0.59,57.87,66.51,68.87,50.0
83745,India,2021-03-25,2.0,2.0,2.0,4.0,0.0,3.0,0.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,4.0,3.0,3.0,1,1,4,11846652.0,160949.0,NV,0.6,57.87,66.51,68.87,50.0
83746,India,2021-03-26,2.0,2.0,2.0,4.0,0.0,3.0,0.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,4.0,3.0,3.0,1,1,4,11908910.0,161240.0,NV,0.61,57.87,66.51,68.87,50.0
83747,India,2021-03-27,2.0,2.0,2.0,4.0,0.0,3.0,0.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,4.0,3.0,3.0,1,1,4,11971624.0,161552.0,NV,0.62,57.87,66.51,68.87,50.0
83748,India,2021-03-28,2.0,2.0,2.0,4.0,0.0,3.0,0.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,4.0,3.0,3.0,1,1,4,12039644.0,161843.0,NV,0.63,57.87,66.51,68.87,50.0
83749,India,2021-03-29,2.0,2.0,2.0,4.0,0.0,3.0,0.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,4.0,3.0,3.0,1,1,4,12095855.0,162114.0,NV,0.63,57.87,66.51,68.87,50.0
83750,India,2021-03-30,2.0,2.0,2.0,4.0,0.0,3.0,0.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,4.0,3.0,3.0,1,1,4,12149335.0,162468.0,NV,0.64,57.87,66.51,68.87,50.0
83751,India,2021-03-31,2.0,2.0,2.0,4.0,0.0,3.0,0.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,4.0,3.0,3.0,1,1,4,12221665.0,162927.0,NV,0.66,57.87,66.51,68.87,50.0
83752,India,2021-04-01,2.0,2.0,2.0,4.0,0.0,3.0,0.0,3.0,0.0,0.0,2.0,3.0,2.0,0.0,4.0,4.0,3.0,1,1,4,12303131.0,163396.0,NV,0.68,57.87,61.51,70.3,0.0
83753,India,2021-04-02,2.0,2.0,2.0,4.0,0.0,3.0,0.0,3.0,0.0,0.0,2.0,3.0,2.0,0.0,4.0,4.0,3.0,1,1,4,12392260.0,164110.0,NV,0.7,57.87,61.51,70.3,0.0
83754,India,2021-04-03,2.0,2.0,2.0,4.0,2.0,3.0,2.0,3.0,0.0,0.0,2.0,3.0,2.0,0.0,4.0,4.0,3.0,1,1,4,12485509.0,164623.0,NV,0.72,74.54,70.89,81.01,0.0
83755,India,2021-04-04,2.0,2.0,2.0,4.0,2.0,3.0,2.0,3.0,0.0,0.0,2.0,3.0,2.0,0.0,4.0,4.0,3.0,1,1,4,12589067.0,165101.0,NV,0.74,74.54,70.89,81.01,0.0
